time,Hip Angle,Knee Angle,Hip Momentum,Knee Momentum
10.505,0.0077074,0.03886,-1.062,0.77769
10.51,0.0074459,0.039631,-1.037,0.71355
10.515,0.0070667,0.040625,-1.0105,0.63964
10.52,0.0068014,0.041377,-0.98514,0.56322
10.525,0.0061606,0.041369,-0.95414,0.47699
10.53,0.0061606,0.043167,-0.91867,0.38505
10.535,0.0057955,0.044374,-0.8802,0.29065
10.54,0.0055248,0.044667,-0.83753,0.19678
10.545,0.0049759,0.044771,-0.78664,0.094707
10.55,0.004622,0.046739,-0.73759,0.0030394
10.555,0.004345,0.047059,-0.68567,-0.092119
10.56,0.0037236,0.047673,-0.63281,-0.19079
10.565,0.0034452,0.047995,-0.5767,-0.29596
10.57,0.0031643,0.048652,-0.52219,-0.39766
10.575,0.0025983,0.049329,-0.46485,-0.51157
10.58,0.0023135,0.050024,-0.41059,-0.61801
10.585,0.0019938,0.050555,-0.35539,-0.71946
10.59,0.0014271,0.051246,-0.30626,-0.81169
10.595,0.00085734,0.051246,-0.26224,-0.89873
10.6,0.00057205,0.051949,-0.223,-0.97378
10.605,0.00028575,0.052661,-0.1867,-1.0447
10.61,-0.00028575,0.05302,-0.16064,-1.1073
10.615,-0.00057205,0.05338,-0.13929,-1.1652
10.62,-0.00085734,0.054104,-0.12055,-1.2142
10.625,-0.0014271,0.054468,-0.10437,-1.2546
10.63,-0.0019938,0.054468,-0.092479,-1.2888
10.635,-0.0023135,0.055194,-0.079025,-1.3155
10.64,-0.0028824,0.055558,-0.064589,-1.3311
10.645,-0.0031643,0.055921,-0.051164,-1.3421
10.65,-0.0034452,0.056282,-0.040979,-1.34
10.655,-0.0040663,0.057002,-0.033594,-1.3267
10.66,-0.004345,0.057359,-0.029339,-1.3099
10.665,-0.004345,0.058416,-0.027785,-1.2871
10.67,-0.0049759,0.058844,-0.029055,-1.2505
10.675,-0.0055248,0.059194,-0.031818,-1.2229
10.68,-0.0057955,0.060332,-0.03438,-1.1894
10.685,-0.0060627,0.060673,-0.036022,-1.1444
10.69,-0.006429,0.061472,-0.039578,-1.0915
10.695,-0.0070667,0.061609,-0.044937,-1.0427
10.7,-0.007328,0.06276,-0.049642,-0.97502
10.705,-0.0077074,0.063754,-0.053114,-0.90464
10.71,-0.0077074,0.064695,-0.058129,-0.83163
10.715,-0.0082188,0.065194,-0.060615,-0.76108
10.72,-0.0086013,0.065914,-0.057136,-0.68328
10.725,-0.0087382,0.067513,-0.051082,-0.60753
10.73,-0.0089899,0.068026,-0.043159,-0.53201
10.735,-0.009237,0.068792,-0.029665,-0.45998
10.74,-0.0096282,0.070356,-0.014243,-0.38189
10.745,-0.010263,0.070644,-0.0025745,-0.30706
10.75,-0.010423,0.072297,0.0080313,-0.23504
10.755,-0.010659,0.073004,0.019528,-0.15881
10.76,-0.010825,0.074801,0.027895,-0.077895
10.765,-0.011059,0.075943,0.035884,0.00013395
10.77,-0.011461,0.07709,0.048145,0.084103
10.775,-0.011687,0.07815,0.061837,0.1689
10.78,-0.012051,0.079666,0.075506,0.25069
10.785,-0.012273,0.080397,0.090286,0.33018
10.79,-0.012492,0.081883,0.10233,0.40519
10.795,-0.012897,0.082618,0.11117,0.46913
10.8,-0.013503,0.085983,0.11959,0.53731
10.805,-0.013708,0.087155,0.12488,0.60247
10.81,-0.014114,0.088334,0.12649,0.66404
10.815,-0.014309,0.089508,0.12891,0.72708
10.82,-0.014733,0.091308,0.13178,0.80026
10.825,-0.015109,0.092937,0.13252,0.86073
10.83,-0.015327,0.094655,0.13375,0.91839
10.835,-0.015728,0.096483,0.13605,0.9719
10.84,-0.016128,0.09806,0.137,1.0242
10.845,-0.016356,0.1001,0.13438,1.0656
10.85,-0.016524,0.10157,0.13023,1.1052
10.855,-0.016757,0.10288,0.12335,1.1416
10.86,-0.016757,0.10405,0.11598,1.175
10.865,-0.016993,0.10565,0.10914,1.1957
10.87,-0.017153,0.10745,0.10659,1.2111
10.875,-0.017392,0.10894,0.10691,1.223
10.88,-0.017392,0.11003,0.11061,1.2262
10.885,-0.017392,0.11147,0.11625,1.2186
10.89,-0.017234,0.11219,0.12281,1.2063
10.895,-0.016993,0.11368,0.12792,1.1796
10.9,-0.01659,0.11468,0.13512,1.1415
10.905,-0.01659,0.1161,0.1451,1.094
10.91,-0.016356,0.11726,0.15864,1.0443
10.915,-0.016184,0.11859,0.17766,0.99414
10.92,-0.015954,0.11972,0.2014,0.95107
10.925,-0.015776,0.12023,0.22785,0.9002
10.93,-0.015549,0.12183,0.25714,0.84628
10.935,-0.015142,0.12312,0.2897,0.78348
10.94,-0.014733,0.12363,0.32367,0.70911
10.945,-0.014324,0.12467,0.36049,0.61534
10.95,-0.014114,0.1257,0.39912,0.52753
10.955,-0.013503,0.12621,0.43965,0.43641
10.96,-0.013302,0.12752,0.48082,0.34231
10.965,-0.012683,0.12833,0.52429,0.24428
10.97,-0.012273,0.12915,0.56916,0.14845
10.975,-0.011867,0.12963,0.61556,0.043118
10.98,-0.011059,0.13077,0.66361,-0.063301
10.985,-0.010659,0.13112,0.71102,-0.16861
10.99,-0.010181,0.13146,0.75568,-0.26933
10.995,-0.0096282,0.13227,0.7973,-0.36498
11,-0.0089899,0.13298,0.83703,-0.45556
11.005,-0.0083488,0.13342,0.87238,-0.54365
11.01,-0.0078317,0.13342,0.90604,-0.62945
11.015,-0.007328,0.13414,0.93736,-0.70995
11.02,-0.0068014,0.13378,0.96542,-0.78451
11.025,-0.0058898,0.13407,0.98659,-0.85378
11.03,-0.0057955,0.13455,1.0007,-0.91715
11.035,-0.0049759,0.1345,1.0067,-0.97632
11.04,-0.0040663,0.13444,1.0071,-1.0399
11.045,-0.0037849,0.1342,1.0029,-1.1077
11.05,-0.0032168,0.13384,0.99613,-1.1728
11.055,-0.0023135,0.13378,0.98984,-1.239
11.06,-0.0017396,0.13342,0.9826,-1.3051
11.065,-0.0014507,0.13271,0.97066,-1.3651
11.07,-0.00087158,0.1328,0.95441,-1.4161
11.075,0,0.13262,0.93574,-1.4714
11.08,0.00057205,0.13192,0.9105,-1.5225
11.085,0.0011429,0.13112,0.88172,-1.5688
11.09,0.0019938,0.13064,0.852,-1.6118
11.095,0.0025983,0.12963,0.8221,-1.6567
11.1,0.0031643,0.12866,0.78955,-1.6964
11.105,0.0037236,0.12802,0.75614,-1.7405
11.11,0.004622,0.12651,0.72165,-1.7878
11.115,0.0056154,0.12519,0.68774,-1.8382
11.12,0.0061606,0.12415,0.65314,-1.8913
11.125,0.0065334,0.12312,0.61724,-1.9486
11.13,0.0074459,0.12183,0.58346,-2.0048
11.135,0.0080919,0.12053,0.54973,-2.0582
11.14,0.0089899,0.11891,0.51516,-2.1141
11.145,0.0096282,0.11775,0.48186,-2.1669
11.15,0.010423,0.11644,0.45303,-2.2153
11.155,0.011059,0.11528,0.4284,-2.2595
11.16,0.012089,0.1134,0.40925,-2.3047
11.165,0.012492,0.1123,0.39165,-2.3389
11.17,0.012897,0.11155,0.37481,-2.3676
11.175,0.013708,0.11003,0.35865,-2.3893
11.18,0.014324,0.1093,0.33745,-2.4005
11.185,0.014923,0.10821,0.31178,-2.3956
11.19,0.015142,0.10745,0.28827,-2.3792
11.195,0.015549,0.10666,0.26523,-2.353
11.2,0.016128,0.10521,0.23935,-2.318
11.205,0.016757,0.10461,0.21697,-2.2775
11.21,0.017153,0.1037,0.19646,-2.2328
11.215,0.017546,0.10302,0.17261,-2.1861
11.22,0.018033,0.10269,0.14655,-2.1292
11.225,0.018179,0.10173,0.12132,-2.0586
11.23,0.018426,0.10141,0.093782,-1.9733
11.235,0.018677,0.10092,0.063442,-1.8738
11.24,0.018677,0.10042,0.030091,-1.7563
11.245,0.018933,0.099913,-0.0062696,-1.6275
11.25,0.019197,0.099094,-0.044709,-1.4899
11.255,0.019451,0.098285,-0.087035,-1.3454
11.26,0.019708,0.098285,-0.13011,-1.1968
11.265,0.01997,0.097998,-0.1706,-1.0447
11.27,0.020088,0.09698,-0.20948,-0.89244
11.275,0.020349,0.096713,-0.25012,-0.73945
11.28,0.020349,0.096207,-0.29093,-0.58575
11.285,0.020614,0.095954,-0.33468,-0.4285
11.29,0.020614,0.095701,-0.3797,-0.27532
11.295,0.020614,0.094929,-0.42482,-0.12366
11.3,0.020614,0.094419,-0.47021,0.023451
11.305,0.020614,0.09419,-0.51306,0.16288
11.31,0.020614,0.09419,-0.5513,0.28828
11.315,0.020614,0.09369,-0.58849,0.40021
11.32,0.020614,0.093196,-0.62413,0.50162
11.325,0.020088,0.09261,-0.65597,0.59366
11.33,0.01997,0.092306,-0.68742,0.67666
11.335,0.01997,0.091804,-0.71832,0.75148
11.34,0.019708,0.09149,-0.74815,0.82275
11.345,0.019708,0.091308,-0.77803,0.88432
11.35,0.019451,0.09082,-0.80643,0.93198
11.355,0.019197,0.090501,-0.83057,0.96698
11.36,0.019067,0.090339,-0.85024,0.98958
11.365,0.019067,0.090339,-0.86225,0.99687
11.37,0.018814,0.090019,-0.86589,0.99369
11.375,0.018677,0.090019,-0.86406,0.98474
11.38,0.018033,0.089362,-0.85847,0.97126
11.385,0.018033,0.089693,-0.85071,0.95561
11.39,0.017392,0.089362,-0.84706,0.93737
11.395,0.017234,0.089509,-0.84672,0.91957
11.4,0.016993,0.089361,-0.84806,0.8979
11.405,0.016757,0.08922,-0.84931,0.87248
11.41,0.016356,0.089219,-0.85023,0.84299
11.415,0.015728,0.088888,-0.84748,0.81333
11.42,0.015728,0.089219,-0.84182,0.78021
11.425,0.015327,0.08922,-0.83313,0.74867
11.43,0.014923,0.089219,-0.82352,0.71865
11.435,0.014114,0.089361,-0.81369,0.69228
11.44,0.013708,0.089362,-0.80365,0.67137
11.445,0.013302,0.089693,-0.79485,0.65414
11.45,0.012897,0.089845,-0.78617,0.64042
11.455,0.012492,0.090176,-0.77649,0.63178
11.46,0.01164,0.090509,-0.76566,0.63063
11.465,0.011461,0.090339,-0.75139,0.63283
11.47,0.010891,0.090991,-0.73287,0.64031
11.475,0.010659,0.091618,-0.71424,0.65409
11.48,0.010023,0.091997,-0.69701,0.67349
11.485,0.0094806,0.092306,-0.67944,0.69426
11.49,0.0089899,0.093115,-0.66707,0.71894
11.495,0.0079646,0.093785,-0.66014,0.74742
11.5,0.0074459,0.095174,-0.65765,0.77754
11.505,0.0069557,0.095426,-0.65634,0.80857
11.51,0.006429,0.096483,-0.65791,0.84187
11.515,0.0058898,0.097491,-0.65539,0.87884
11.52,0.005252,0.098578,-0.64815,0.91655
11.525,0.004345,0.099603,-0.63562,0.95642
11.53,0.0034452,0.10107,-0.62397,0.99953
11.535,0.0028824,0.10225,-0.61061,1.0466
11.54,0.0023135,0.10357,-0.60019,1.0958
11.545,0.0014507,0.10521,-0.59454,1.1508
11.55,0.00085734,0.10629,-0.59224,1.2091
11.555,0,0.10781,-0.58855,1.2697
11.56,-0.0011429,0.11003,-0.5855,1.3338
11.565,-0.0017396,0.11114,-0.5835,1.3976
11.57,-0.0023135,0.11224,-0.57804,1.4593
11.575,-0.0031643,0.11376,-0.57206,1.5204
11.58,-0.0040663,0.11528,-0.56694,1.5787
11.585,-0.004622,0.11692,-0.56089,1.628
11.59,-0.0055248,0.11808,-0.55531,1.6726
11.595,-0.0061606,0.1189,-0.55235,1.7116
11.6,-0.0068014,0.11992,-0.54967,1.7415
11.605,-0.0077074,0.12133,-0.54603,1.7635
11.61,-0.0083488,0.12235,-0.54531,1.7808
11.615,-0.0087382,0.12259,-0.54129,1.7853
11.62,-0.0093823,0.12337,-0.533,1.7781
11.625,-0.010023,0.12439,-0.519,1.7599
11.63,-0.010423,0.12463,-0.50057,1.7282
11.635,-0.010891,0.1257,-0.47486,1.6812
11.64,-0.011461,0.12592,-0.44733,1.6234
11.645,-0.011867,0.12651,-0.42077,1.5539
11.65,-0.012089,0.12702,-0.39415,1.4756
11.655,-0.012897,0.12752,-0.36493,1.3874
11.66,-0.013708,0.12771,-0.33553,1.2882
11.665,-0.013708,0.12802,-0.30244,1.1783
11.67,-0.014324,0.12802,-0.26352,1.0553
11.675,-0.014733,0.12802,-0.22405,0.91804
11.68,-0.015109,0.12882,-0.18567,0.77138
11.685,-0.015507,0.12931,-0.14369,0.6149
11.69,-0.015728,0.12915,-0.099594,0.45077
11.695,-0.016184,0.12866,-0.056521,0.28431
11.7,-0.016524,0.12915,-0.010487,0.11614
11.705,-0.016993,0.12899,0.038036,-0.056169
11.71,-0.017392,0.12899,0.082952,-0.22623
11.715,-0.017635,0.12882,0.12621,-0.3955
11.72,-0.017696,0.12963,0.17082,-0.5599
11.725,-0.018179,0.12931,0.21431,-0.71719
11.73,-0.018677,0.12867,0.25604,-0.86623
11.735,-0.018677,0.12833,0.30138,-1.007
11.74,-0.018677,0.12866,0.34542,-1.1302
11.745,-0.018933,0.12816,0.38565,-1.2446
11.75,-0.019197,0.12882,0.42288,-1.3475
11.755,-0.019451,0.12833,0.45617,-1.4322
11.76,-0.019451,0.12833,0.48243,-1.4986
11.765,-0.019708,0.12783,0.50459,-1.5566
11.77,-0.01997,0.12752,0.52404,-1.6005
11.775,-0.01997,0.12702,0.53848,-1.6361
11.78,-0.01997,0.12702,0.5512,-1.6663
11.785,-0.01997,0.12702,0.56472,-1.689
11.79,-0.020234,0.12621,0.57586,-1.7031
11.795,-0.020349,0.12642,0.58576,-1.7053
11.8,-0.020234,0.1257,0.59893,-1.6921
11.805,-0.020349,0.12563,0.61129,-1.6682
11.81,-0.020234,0.12519,0.61787,-1.6384
11.815,-0.020088,0.12541,0.62379,-1.5977
11.82,-0.020088,0.12513,0.62839,-1.5519
11.825,-0.01997,0.1244,0.62862,-1.5049
11.83,-0.019708,0.12415,0.62818,-1.4504
11.835,-0.019708,0.12388,0.6316,-1.387
11.84,-0.019708,0.12388,0.63573,-1.3196
11.845,-0.019451,0.12312,0.63882,-1.2568
11.85,-0.019324,0.12261,0.64316,-1.1935
11.855,-0.019324,0.12234,0.64692,-1.1323
11.86,-0.019067,0.12207,0.64727,-1.0744
11.865,-0.018814,0.12183,0.64597,-1.0249
11.87,-0.018426,0.12104,0.64586,-0.96864
11.875,-0.018179,0.12082,0.64483,-0.91345
11.88,-0.018033,0.12003,0.64383,-0.86648
11.885,-0.017392,0.11992,0.64588,-0.82898
11.89,-0.017234,0.11891,0.65089,-0.7934
11.895,-0.017153,0.11872,0.6574,-0.76612
11.9,-0.016356,0.11792,0.66734,-0.73964
11.905,-0.016128,0.11742,0.67818,-0.70995
11.91,-0.015728,0.11658,0.68698,-0.68005
11.915,-0.015327,0.11575,0.69526,-0.64978
11.92,-0.014923,0.11528,0.70268,-0.62418
11.925,-0.014733,0.11437,0.70551,-0.60691
11.93,-0.014114,0.11368,0.70858,-0.59625
11.935,-0.013507,0.11296,0.71437,-0.5847
11.94,-0.012706,0.11198,0.71912,-0.58144
11.945,-0.012492,0.11075,0.72264,-0.58224
11.95,-0.011687,0.10966,0.72928,-0.58573
11.955,-0.010891,0.10853,0.73463,-0.59523
11.96,-0.010423,0.10708,0.73792,-0.61814
11.965,-0.0096282,0.10557,0.74147,-0.64777
11.97,-0.009237,0.10511,0.74611,-0.67563
11.975,-0.0083488,0.10323,0.7499,-0.70796
11.98,-0.007328,0.1014,0.75637,-0.74492
11.985,-0.0068014,0.10042,0.76517,-0.78213
11.99,-0.0061606,0.099093,0.77455,-0.81643
11.995,-0.0055248,0.098059,0.78381,-0.86033
12,-0.004622,0.096483,0.79314,-0.90661
12.005,-0.0040663,0.095694,0.79939,-0.9467
12.01,-0.0031643,0.094137,0.8017,-0.98243
12.015,-0.0023135,0.093115,0.8015,-1.0141
12.02,-0.0017396,0.092411,0.80073,-1.0387
12.025,-0.0011429,0.09149,0.79648,-1.0566
12.03,-0.00057205,0.090668,0.79034,-1.0738
12.035,0.00028575,0.090019,0.78442,-1.0827
12.04,0.00085734,0.089362,0.77638,-1.0868
12.045,0.0014271,0.088551,0.76355,-1.0817
12.05,0.0019938,0.087863,0.75217,-1.0685
12.055,0.0025563,0.087511,0.73964,-1.0449
12.06,0.0031643,0.087511,0.72346,-1.0171
12.065,0.0040009,0.087053,0.70527,-0.98033
12.07,0.004622,0.086957,0.68776,-0.93267
12.075,0.005252,0.08661,0.66463,-0.87298
12.08,0.0057955,0.086259,0.63821,-0.80146
12.085,0.006429,0.08626,0.61038,-0.71378
12.09,0.0068014,0.086956,0.57994,-0.60883
12.095,0.007328,0.086701,0.54498,-0.49663
12.1,0.0079646,0.086701,0.50811,-0.37338
12.105,0.0086013,0.086701,0.46773,-0.2365
12.11,0.0089899,0.087156,0.42309,-0.091425
12.115,0.0097803,0.088089,0.37822,0.055792
12.12,0.010263,0.088089,0.3326,0.21432
12.125,0.010659,0.088425,0.28622,0.37859
12.13,0.011059,0.088682,0.24281,0.53822
12.135,0.011461,0.089508,0.20174,0.69877
12.14,0.012089,0.089845,0.15876,0.85614
12.145,0.012683,0.090668,0.11473,1.0087
12.15,0.013092,0.091679,0.073027,1.1535
12.155,0.013507,0.091679,0.031683,1.2966
12.16,0.014114,0.092609,-0.0082679,1.4274
12.165,0.014519,0.093407,-0.043607,1.551
12.17,0.014733,0.094654,-0.074275,1.666
12.175,0.015142,0.095694,-0.10468,1.7744
12.18,0.015549,0.096215,-0.13397,1.8742
12.185,0.015728,0.096735,-0.16156,1.9677
12.19,0.015954,0.097537,-0.18974,2.0536
12.195,0.016184,0.099093,-0.21908,2.1264
12.2,0.01659,0.10011,-0.24694,2.1851
12.205,0.016757,0.10042,-0.27441,2.2295
12.21,0.016993,0.10206,-0.30254,2.2648
12.215,0.017153,0.1024,-0.32835,2.284
12.22,0.017392,0.10382,-0.35018,2.2941
12.225,0.017392,0.10486,-0.37011,2.2938
12.23,0.017392,0.10636,-0.38842,2.2843
12.235,0.017635,0.10714,-0.40335,2.2611
12.24,0.017787,0.10785,-0.41963,2.2329
12.245,0.017635,0.10966,-0.43838,2.1955
12.25,0.017635,0.11075,-0.45748,2.1519
12.255,0.017392,0.11224,-0.47719,2.1039
12.26,0.016993,0.11385,-0.4997,2.0537
12.265,0.016993,0.11493,-0.52146,2.0056
12.27,0.01659,0.11692,-0.54369,1.9587
12.275,0.01659,0.11808,-0.56851,1.9122
12.28,0.016356,0.11891,-0.59534,1.8641
12.285,0.016128,0.12044,-0.62415,1.8175
12.29,0.015728,0.12231,-0.65651,1.7682
12.295,0.015327,0.1239,-0.68913,1.7155
12.3,0.014923,0.12548,-0.72225,1.6625
12.305,0.01471,0.12681,-0.7558,1.6096
12.31,0.014114,0.12851,-0.78844,1.5594
12.315,0.013909,0.12982,-0.81747,1.5102
12.32,0.013507,0.13146,-0.84479,1.466
12.325,0.013302,0.13227,-0.8686,1.4243
12.33,0.012706,0.1345,-0.88877,1.3887
12.335,0.012307,0.13563,-0.90563,1.3477
12.34,0.012089,0.13671,-0.92216,1.307
12.345,0.011687,0.13819,-0.93869,1.2662
12.35,0.011059,0.1392,-0.9549,1.2274
12.355,0.010659,0.14025,-0.9694,1.1791
12.36,0.010659,0.14109,-0.9821,1.1334
12.365,0.010263,0.14258,-0.99148,1.0852
12.37,0.0096282,0.14372,-0.99595,1.0324
12.375,0.0093823,0.14438,-0.99615,0.97341
12.38,0.009237,0.14565,-0.99239,0.91777
12.385,0.0087382,0.14596,-0.98298,0.85596
12.39,0.0083488,0.14694,-0.96819,0.78357
12.395,0.0079646,0.14803,-0.94712,0.70383
12.4,0.0077074,0.14824,-0.92011,0.6173
12.405,0.0070667,0.14902,-0.88975,0.52418
12.41,0.0068014,0.14952,-0.85782,0.4302
12.415,0.0066936,0.15079,-0.8225,0.33792
12.42,0.0061606,0.15104,-0.78738,0.2474
12.425,0.0058898,0.15157,-0.75041,0.15716
12.43,0.005252,0.15205,-0.71045,0.063592
12.435,0.0049759,0.15232,-0.66698,-0.036788
12.44,0.0046979,0.1526,-0.62408,-0.14149
12.445,0.0040663,0.15305,-0.58062,-0.25061
12.45,0.0037849,0.15363,-0.53966,-0.35892
12.455,0.0031643,0.15383,-0.49971,-0.4701
12.46,0.0028824,0.15413,-0.4624,-0.57592
12.465,0.0023135,0.15413,-0.42668,-0.67751
12.47,0.0017112,0.15433,-0.39226,-0.77595
12.475,0.0014271,0.15482,-0.35696,-0.87645
12.48,0.00085734,0.15482,-0.32347,-0.96466
12.485,0.00028575,0.15482,-0.29368,-1.0479
12.49,0,0.15482,-0.26511,-1.1265
12.495,-0.00057205,0.15433,-0.23761,-1.1994
12.5,-0.00085734,0.15463,-0.21424,-1.2639
12.505,-0.0014271,0.15433,-0.19564,-1.3305
12.51,-0.0019938,0.15463,-0.17813,-1.3922
12.515,-0.0025563,0.15463,-0.16444,-1.4442
12.52,-0.0031643,0.15413,-0.15687,-1.4868
12.525,-0.0035021,0.15392,-0.15352,-1.5204
12.53,-0.0040009,0.15355,-0.14974,-1.5423
12.535,-0.004622,0.15305,-0.14734,-1.5614
12.54,-0.005252,0.15283,-0.14782,-1.5811
12.545,-0.0055248,0.15283,-0.14755,-1.5978
12.55,-0.0061606,0.15232,-0.14818,-1.6139
12.555,-0.0068014,0.15209,-0.15277,-1.6268
12.56,-0.007328,0.15154,-0.16107,-1.6318
12.565,-0.0077074,0.15104,-0.16844,-1.6262
12.57,-0.0079646,0.15104,-0.17594,-1.6151
12.575,-0.0086013,0.15053,-0.1813,-1.5996
12.58,-0.0093823,0.14952,-0.18561,-1.5811
12.585,-0.0096282,0.14902,-0.18699,-1.5626
12.59,-0.010023,0.14846,-0.18602,-1.5461
12.595,-0.010659,0.14744,-0.18436,-1.5327
12.6,-0.011059,0.14694,-0.18304,-1.5191
12.605,-0.011288,0.14675,-0.17898,-1.5068
12.61,-0.011687,0.14614,-0.17132,-1.494
12.615,-0.012307,0.14533,-0.16396,-1.481
12.62,-0.012897,0.14452,-0.15641,-1.4627
12.625,-0.013106,0.14405,-0.14673,-1.44
12.63,-0.013302,0.14338,-0.13585,-1.4122
12.635,-0.013708,0.14258,-0.12719,-1.3832
12.64,-0.014114,0.14179,-0.11629,-1.3546
12.645,-0.014519,0.14109,-0.10122,-1.3295
12.65,-0.014733,0.14038,-0.083225,-1.307
12.655,-0.015142,0.1396,-0.06522,-1.2893
12.66,-0.015549,0.13885,-0.045011,-1.2683
12.665,-0.015776,0.1378,-0.023056,-1.2414
12.67,-0.015728,0.13744,-0.0015881,-1.2128
12.675,-0.015954,0.13671,0.020622,-1.1809
12.68,-0.016356,0.13599,0.046507,-1.1461
12.685,-0.016524,0.1353,0.075289,-1.1131
12.69,-0.016757,0.1342,0.10371,-1.0844
12.695,-0.016993,0.13262,0.13166,-1.0588
12.7,-0.016993,0.13227,0.15822,-1.0374
12.705,-0.017234,0.13158,0.18382,-1.0156
12.71,-0.017392,0.1309,0.20693,-0.99324
12.715,-0.017392,0.12931,0.22922,-0.97089
12.72,-0.017635,0.12899,0.25373,-0.93815
12.725,-0.017392,0.1285,0.27933,-0.89668
12.73,-0.017392,0.12721,0.30274,-0.85606
12.735,-0.017392,0.12671,0.32586,-0.81591
12.74,-0.017392,0.12541,0.35062,-0.77259
12.745,-0.017392,0.12463,0.37549,-0.73786
12.75,-0.017392,0.12387,0.39947,-0.71248
12.755,-0.017392,0.12237,0.42446,-0.68902
12.76,-0.016993,0.12161,0.45109,-0.66672
12.765,-0.01659,0.12104,0.47671,-0.64574
12.77,-0.016356,0.11993,0.50042,-0.62353
12.775,-0.016356,0.11872,0.52371,-0.59996
12.78,-0.015954,0.11792,0.54905,-0.57407
12.785,-0.015549,0.11658,0.57525,-0.55069
12.79,-0.015109,0.11588,0.60209,-0.53118
12.795,-0.014923,0.11457,0.62842,-0.51506
12.8,-0.014519,0.1134,0.6547,-0.50167
12.805,-0.014114,0.1123,0.67822,-0.4938
12.81,-0.013708,0.11077,0.69813,-0.48865
12.815,-0.013302,0.10929,0.716,-0.48905
12.82,-0.012897,0.10818,0.73547,-0.48737
12.825,-0.012273,0.10629,0.75561,-0.48684
12.83,-0.011867,0.10511,0.77563,-0.48907
12.835,-0.011288,0.10358,0.79761,-0.49309
12.84,-0.010659,0.1024,0.82033,-0.49335
12.845,-0.0098693,0.10023,0.84177,-0.50827
12.85,-0.009237,0.09888,0.86191,-0.532
12.855,-0.0086013,0.097254,0.88271,-0.55825
12.86,-0.0079646,0.095173,0.902,-0.58962
12.865,-0.007328,0.093849,0.91987,-0.63174
12.87,-0.0066936,0.092196,0.93476,-0.66867
12.875,-0.0061606,0.09117,0.94876,-0.70013
12.88,-0.0055248,0.089845,0.96119,-0.72952
12.885,-0.004896,0.087863,0.97103,-0.75311
12.89,-0.004345,0.087155,0.97708,-0.77055
12.895,-0.0037236,0.085906,0.98013,-0.78303
12.9,-0.0034452,0.085189,0.97802,-0.79047
12.905,-0.002836,0.083698,0.968,-0.79769
12.91,-0.0019938,0.082603,0.95267,-0.80051
12.915,-0.0014271,0.082247,0.93407,-0.79588
12.92,-0.0011429,0.08152,0.91349,-0.78361
12.925,-0.00057205,0.080436,0.89025,-0.76729
12.93,0,0.07972,0.86692,-0.73906
12.935,0.00057205,0.079012,0.84292,-0.7021
12.94,0.0011429,0.078588,0.81811,-0.65367
12.945,0.0014271,0.077793,0.79009,-0.60124
12.95,0.0019938,0.077884,0.75965,-0.53599
12.955,0.002276,0.07709,0.72657,-0.4613
12.96,0.002836,0.076746,0.69002,-0.37827
12.965,0.0034452,0.076745,0.64939,-0.29233
12.97,0.0040009,0.076404,0.60525,-0.18939
12.975,0.004622,0.075943,0.55884,-0.081639
12.98,0.004896,0.075943,0.50995,0.033496
12.985,0.0055248,0.076404,0.45974,0.16028
12.99,0.0061606,0.075943,0.40869,0.30078
12.995,0.006429,0.075943,0.35878,0.44226
13,0.0070667,0.076404,0.30921,0.58919
13.005,0.0074459,0.076284,0.26084,0.7364
13.01,0.0079646,0.075943,0.21416,0.87535
13.015,0.0083488,0.076284,0.16996,1.0065
13.02,0.0089899,0.076631,0.12918,1.1307
13.025,0.0093823,0.076982,0.092574,1.2451
13.03,0.010023,0.07709,0.061704,1.3552
13.035,0.010659,0.07763,0.035011,1.4605
13.04,0.011059,0.077971,0.011728,1.5581
13.045,0.011461,0.078662,-0.0087742,1.6477
13.05,0.011867,0.079304,-0.0276,1.735
13.055,0.012273,0.07961,-0.046987,1.8127
13.06,0.012492,0.080031,-0.06584,1.8817
13.065,0.013106,0.080472,-0.083777,1.9426
13.07,0.013302,0.080796,-0.10175,1.9978
13.075,0.013708,0.081179,-0.11876,2.0361
13.08,0.013909,0.081884,-0.13343,2.0627
13.085,0.014309,0.082989,-0.14511,2.0805
13.09,0.015109,0.084021,-0.1534,2.0909
13.095,0.015327,0.084373,-0.15868,2.089
13.1,0.015728,0.085129,-0.16179,2.0885
13.105,0.015728,0.085548,-0.16358,2.0822
13.11,0.015954,0.0867,-0.16568,2.065
13.115,0.016356,0.087748,-0.17006,2.0386
13.12,0.016757,0.088426,-0.17484,2.0085
13.125,0.016757,0.088888,-0.18112,1.9648
13.13,0.016993,0.090018,-0.18894,1.9167
13.135,0.017153,0.090501,-0.19728,1.8723
13.14,0.017392,0.091618,-0.20435,1.8271
13.145,0.017392,0.091804,-0.21467,1.7788
13.15,0.017392,0.092816,-0.22625,1.7347
13.155,0.017635,0.093911,-0.24056,1.69
13.16,0.017635,0.094929,-0.25844,1.6412
13.165,0.017635,0.095954,-0.28118,1.5912
13.17,0.017635,0.096735,-0.30547,1.5433
13.175,0.017787,0.09749,-0.33083,1.4914
13.18,0.017787,0.098218,-0.35539,1.4374
13.185,0.017392,0.0994,-0.37827,1.3841
13.19,0.017392,0.10042,-0.39988,1.3302
13.195,0.017153,0.10074,-0.42015,1.275
13.2,0.017153,0.10222,-0.44055,1.2279
13.205,0.016918,0.10274,-0.46184,1.1861
